Timestamp,Serial,Latitude,Longitude,PM 2.5,PM 2.5 AQI,Temperature,Relative Humidity
2024-06-15T11:28:37Z,81432320022,51.14652185,71.38890994,3,13,43.9,31
2024-06-15T11:43:37Z,81432320022,51.14652185,71.38890994,3,13,43.6,32
2024-06-15T11:58:37Z,81432320022,51.14652185,71.38890994,3,13,43.7,32
2024-06-15T12:13:37Z,81432320022,51.14652185,71.38890994,3,13,43.8,32
2024-06-15T12:28:37Z,81432320022,51.14652185,71.38890994,3,13,43.2,32
2024-06-15T12:43:37Z,81432320022,51.14652185,71.38890994,3,13,42.7,32
2024-06-15T12:58:37Z,81432320022,51.14652185,71.38890994,3,13,40.6,34
2024-06-15T13:13:37Z,81432320022,51.14652185,71.38890994,3,13,41.3,33
2024-06-15T13:28:37Z,81432320022,51.14652185,71.38890994,3,13,41.1,34
2024-06-15T13:43:37Z,81432320022,51.14652185,71.38890994,3,13,40.6,35
2024-06-15T13:58:37Z,81432320022,51.14652185,71.38890994,6,25,39.5,35
2024-06-15T14:13:37Z,81432320022,51.14652185,71.38890994,6,25,38.0,37
2024-06-15T14:28:37Z,81432320022,51.14652185,71.38890994,4,17,35.0,40
2024-06-15T14:43:37Z,81432320022,51.14652185,71.38890994,4,17,33.3,42
2024-06-15T14:58:37Z,81432320022,51.14652185,71.38890994,6,25,32.5,42
2024-06-15T15:13:37Z,81432320022,51.14652185,71.38890994,6,25,32.0,42
2024-06-15T15:28:37Z,81432320022,51.14652185,71.38890994,6,25,31.7,43
2024-06-15T15:43:37Z,81432320022,51.14652185,71.38890994,8,33,31.1,45
2024-06-15T15:58:37Z,81432320022,51.14652185,71.38890994,11,46,30.7,45
2024-06-15T16:13:37Z,81432320022,51.14652185,71.38890994,10,42,30.5,46
2024-06-15T16:28:37Z,81432320022,51.14652185,71.38890994,11,46,30.1,47
2024-06-15T16:43:37Z,81432320022,51.14652185,71.38890994,15,57,29.7,47
2024-06-15T16:58:37Z,81432320022,51.14652185,71.38890994,17,61,29.4,48
2024-06-15T17:13:37Z,81432320022,51.14652185,71.38890994,15,57,29.0,49
2024-06-15T17:28:37Z,81432320022,51.14652185,71.38890994,9,38,28.7,49
2024-06-15T17:43:37Z,81432320022,51.14652185,71.38890994,8,33,28.6,49
2024-06-15T17:58:37Z,81432320022,51.14652185,71.38890994,8,33,28.6,50
2024-06-15T18:13:37Z,81432320022,51.14652185,71.38890994,7,29,28.3,51
2024-06-15T18:28:37Z,81432320022,51.14652185,71.38890994,7,29,27.9,52
2024-06-15T18:43:37Z,81432320022,51.14652185,71.38890994,7,29,27.7,52
2024-06-15T18:58:37Z,81432320022,51.14652185,71.38890994,7,29,27.4,53
2024-06-15T19:13:37Z,81432320022,51.14652185,71.38890994,7,29,27.2,53
2024-06-15T19:28:37Z,81432320022,51.14652185,71.38890994,7,29,27.1,53
2024-06-15T19:43:37Z,81432320022,51.14652185,71.38890994,8,33,26.8,54
2024-06-15T19:58:37Z,81432320022,51.14652185,71.38890994,8,33,26.5,54
2024-06-15T20:13:37Z,81432320022,51.14652185,71.38890994,7,29,26.3,55
2024-06-15T20:28:37Z,81432320022,51.14652185,71.38890994,8,33,26.1,56
2024-06-15T20:43:37Z,81432320022,51.14652185,71.38890994,9,38,25.8,57
2024-06-15T20:58:37Z,81432320022,51.14652185,71.38890994,10,42,25.6,58
2024-06-15T21:13:37Z,81432320022,51.14652185,71.38890994,10,42,25.2,59
2024-06-15T21:28:37Z,81432320022,51.14652185,71.38890994,10,42,24.9,60
2024-06-15T21:43:37Z,81432320022,51.14652185,71.38890994,8,33,24.8,60
2024-06-15T21:58:37Z,81432320022,51.14652185,71.38890994,8,33,24.5,61
2024-06-15T22:13:37Z,81432320022,51.14652185,71.38890994,8,33,24.2,61
2024-06-15T22:28:37Z,81432320022,51.14652185,71.38890994,9,38,23.9,62
2024-06-15T22:43:37Z,81432320022,51.14652185,71.38890994,9,38,23.6,62
2024-06-15T22:58:37Z,81432320022,51.14652185,71.38890994,10,42,23.4,62
2024-06-15T23:13:37Z,81432320022,51.14652185,71.38890994,9,38,23.4,62
2024-06-15T23:28:37Z,81432320022,51.14652185,71.38890994,9,38,23.3,62
2024-06-15T23:43:37Z,81432320022,51.14652185,71.38890994,10,42,23.4,62
2024-06-15T23:58:37Z,81432320022,51.14652185,71.38890994,10,42,23.7,61
2024-06-16T00:13:37Z,81432320022,51.14652185,71.38890994,10,42,23.8,61
2024-06-16T00:28:37Z,81432320022,51.14652185,71.38890994,10,42,23.9,61
2024-06-16T00:43:37Z,81432320022,51.14652185,71.38890994,10,42,24.1,61
2024-06-16T00:58:37Z,81432320022,51.14652185,71.38890994,10,42,24.5,60
2024-06-16T01:13:37Z,81432320022,51.14652185,71.38890994,12,50,24.5,60
2024-06-16T01:28:37Z,81432320022,51.14652185,71.38890994,15,57,24.7,60
2024-06-16T01:43:37Z,81432320022,51.14652185,71.38890994,15,57,25.0,60
2024-06-16T01:58:37Z,81432320022,51.14652185,71.38890994,16,59,25.3,60
2024-06-16T02:13:37Z,81432320022,51.14652185,71.38890994,17,61,25.6,60
2024-06-16T02:28:37Z,81432320022,51.14652185,71.38890994,17,61,26.1,59
2024-06-16T02:43:37Z,81432320022,51.14652185,71.38890994,15,57,26.5,57
2024-06-16T02:58:37Z,81432320022,51.14652185,71.38890994,11,46,27.1,56
2024-06-16T03:13:37Z,81432320022,51.14652185,71.38890994,8,33,27.7,54
2024-06-16T03:28:37Z,81432320022,51.14652185,71.38890994,8,33,28.1,53
2024-06-16T03:43:37Z,81432320022,51.14652185,71.38890994,7,29,28.5,53
2024-06-16T03:58:37Z,81432320022,51.14652185,71.38890994,7,29,28.9,52
2024-06-16T04:13:37Z,81432320022,51.14652185,71.38890994,7,29,29.2,52
2024-06-16T04:28:37Z,81432320022,51.14652185,71.38890994,6,25,29.7,50
2024-06-16T04:43:37Z,81432320022,51.14652185,71.38890994,6,25,30.6,50
2024-06-16T04:58:37Z,81432320022,51.14652185,71.38890994,6,25,31.6,49
2024-06-16T05:13:37Z,81432320022,51.14652185,71.38890994,6,25,32.3,46
2024-06-16T05:28:37Z,81432320022,51.14652185,71.38890994,6,25,32.9,46
2024-06-16T05:43:37Z,81432320022,51.14652185,71.38890994,6,25,33.5,45
2024-06-16T05:58:37Z,81432320022,51.14652185,71.38890994,6,25,33.2,44
2024-06-16T06:13:37Z,81432320022,51.14652185,71.38890994,6,25,34.0,43
2024-06-16T06:28:37Z,81432320022,51.14652185,71.38890994,6,25,34.6,42
2024-06-16T06:43:37Z,81432320022,51.14652185,71.38890994,4,17,35.2,41
2024-06-16T06:58:37Z,81432320022,51.14652185,71.38890994,4,17,37.3,39
2024-06-16T07:13:37Z,81432320022,51.14652185,71.38890994,4,17,39.5,37
2024-06-16T07:28:37Z,81432320022,51.14652185,71.38890994,6,25,37.2,38
2024-06-16T07:43:37Z,81432320022,51.14652185,71.38890994,6,25,38.6,37
2024-06-16T07:58:37Z,81432320022,51.14652185,71.38890994,4,17,42.0,35
2024-06-16T08:13:37Z,81432320022,51.14652185,71.38890994,6,25,44.1,33
2024-06-16T08:28:37Z,81432320022,51.14652185,71.38890994,6,25,41.1,35
2024-06-16T08:43:37Z,81432320022,51.14652185,71.38890994,4,17,41.2,35
2024-06-16T08:58:37Z,81432320022,51.14652185,71.38890994,4,17,37.8,38
2024-06-16T09:13:37Z,81432320022,51.14652185,71.38890994,4,17,35.4,40
2024-06-16T09:28:37Z,81432320022,51.14652185,71.38890994,7,29,34.0,42
2024-06-16T09:43:37Z,81432320022,51.14652185,71.38890994,8,33,32.4,44
2024-06-16T09:58:37Z,81432320022,51.14652185,71.38890994,8,33,31.5,45
2024-06-16T10:13:37Z,81432320022,51.14652185,71.38890994,8,33,29.5,51
2024-06-16T10:28:37Z,81432320022,51.14652185,71.38890994,8,33,28.4,55
2024-06-16T10:43:37Z,81432320022,51.14652185,71.38890994,8,33,27.7,57
2024-06-16T10:58:37Z,81432320022,51.14652185,71.38890994,8,33,27.6,57
2024-06-16T11:13:37Z,81432320022,51.14652185,71.38890994,8,33,27.6,56
2024-06-16T11:28:37Z,81432320022,51.14652185,71.38890994,8,33,27.5,56
2024-06-16T11:43:37Z,81432320022,51.14652185,71.38890994,8,33,28.0,56
2024-06-16T11:58:37Z,81432320022,51.14652185,71.38890994,8,33,28.7,54
2024-06-16T12:13:37Z,81432320022,51.14652185,71.38890994,8,33,29.4,52
2024-06-16T12:28:37Z,81432320022,51.14652185,71.38890994,9,38,29.8,51
2024-06-16T12:43:37Z,81432320022,51.14652185,71.38890994,10,42,31.2,48
2024-06-16T12:58:37Z,81432320022,51.14652185,71.38890994,10,42,31.3,47
2024-06-16T13:13:37Z,81432320022,51.14652185,71.38890994,11,46,32.0,45
2024-06-16T13:28:37Z,81432320022,51.14652185,71.38890994,12,50,33.4,43
2024-06-16T13:43:37Z,81432320022,51.14652185,71.38890994,9,38,33.9,43
2024-06-16T13:58:37Z,81432320022,51.14652185,71.38890994,7,29,33.6,43
2024-06-16T14:13:37Z,81432320022,51.14652185,71.38890994,7,29,32.0,43
2024-06-16T14:28:37Z,81432320022,51.14652185,71.38890994,7,29,30.3,45
2024-06-16T14:43:37Z,81432320022,51.14652185,71.38890994,6,25,29.4,47
2024-06-16T14:58:37Z,81432320022,51.14652185,71.38890994,7,29,28.8,48
2024-06-16T15:13:37Z,81432320022,51.14652185,71.38890994,7,29,28.0,50
2024-06-16T15:28:37Z,81432320022,51.14652185,71.38890994,7,29,27.4,52
2024-06-16T15:43:37Z,81432320022,51.14652185,71.38890994,8,33,27.0,53
2024-06-16T15:58:37Z,81432320022,51.14652185,71.38890994,7,29,26.6,53
2024-06-16T16:13:37Z,81432320022,51.14652185,71.38890994,9,38,26.4,56
2024-06-16T16:28:37Z,81432320022,51.14652185,71.38890994,12,50,26.2,57
2024-06-16T16:43:37Z,81432320022,51.14652185,71.38890994,12,50,26.2,58
2024-06-16T16:58:37Z,81432320022,51.14652185,71.38890994,12,50,25.9,59
2024-06-16T17:13:37Z,81432320022,51.14652185,71.38890994,12,50,25.7,60
2024-06-16T17:28:37Z,81432320022,51.14652185,71.38890994,12,50,25.5,60
2024-06-16T17:43:37Z,81432320022,51.14652185,71.38890994,13,53,25.2,61
2024-06-16T17:58:37Z,81432320022,51.14652185,71.38890994,13,53,24.9,62
2024-06-16T18:13:37Z,81432320022,51.14652185,71.38890994,15,57,24.8,63
2024-06-16T18:28:37Z,81432320022,51.14652185,71.38890994,16,59,24.7,63
2024-06-16T18:43:37Z,81432320022,51.14652185,71.38890994,15,57,24.7,62
2024-06-16T18:58:37Z,81432320022,51.14652185,71.38890994,12,50,24.6,62
2024-06-16T19:13:37Z,81432320022,51.14652185,71.38890994,10,42,24.6,62
2024-06-16T19:28:37Z,81432320022,51.14652185,71.38890994,9,38,24.7,61
2024-06-16T19:43:37Z,81432320022,51.14652185,71.38890994,9,38,24.6,61
2024-06-16T19:58:37Z,81432320022,51.14652185,71.38890994,9,38,24.3,61
2024-06-16T20:13:37Z,81432320022,51.14652185,71.38890994,8,33,24.0,61
2024-06-16T20:28:37Z,81432320022,51.14652185,71.38890994,7,29,24.1,60
2024-06-16T20:43:37Z,81432320022,51.14652185,71.38890994,7,29,24.1,59
2024-06-16T20:58:37Z,81432320022,51.14652185,71.38890994,11,46,23.9,62
2024-06-16T21:13:37Z,81432320022,51.14652185,71.38890994,12,50,23.9,62
2024-06-16T21:28:37Z,81432320022,51.14652185,71.38890994,12,50,23.8,62
2024-06-16T21:43:37Z,81432320022,51.14652185,71.38890994,12,50,23.7,63
2024-06-16T21:58:37Z,81432320022,51.14652185,71.38890994,12,50,23.5,63
2024-06-16T22:13:37Z,81432320022,51.14652185,71.38890994,12,50,23.6,63
2024-06-16T22:28:37Z,81432320022,51.14652185,71.38890994,12,50,23.3,63
2024-06-16T22:43:37Z,81432320022,51.14652185,71.38890994,12,50,23.4,63
2024-06-16T22:58:37Z,81432320022,51.14652185,71.38890994,11,46,23.6,63
2024-06-16T23:13:37Z,81432320022,51.14652185,71.38890994,11,46,23.7,63
2024-06-16T23:28:37Z,81432320022,51.14652185,71.38890994,11,46,23.7,63
2024-06-16T23:43:37Z,81432320022,51.14652185,71.38890994,12,50,23.8,63
2024-06-16T23:58:37Z,81432320022,51.14652185,71.38890994,10,42,23.5,63
2024-06-17T00:13:37Z,81432320022,51.14652185,71.38890994,3,13,22.3,65
2024-06-17T00:28:37Z,81432320022,51.14652185,71.38890994,2,8,21.9,67
2024-06-17T00:43:37Z,81432320022,51.14652185,71.38890994,2,8,21.2,70
2024-06-17T00:58:37Z,81432320022,51.14652185,71.38890994,3,13,21.2,70
2024-06-17T01:13:37Z,81432320022,51.14652185,71.38890994,3,13,21.4,70
2024-06-17T01:28:37Z,81432320022,51.14652185,71.38890994,3,13,21.4,70
2024-06-17T01:43:37Z,81432320022,51.14652185,71.38890994,4,17,21.7,70
2024-06-17T01:58:37Z,81432320022,51.14652185,71.38890994,8,33,22.0,68
2024-06-17T02:13:37Z,81432320022,51.14652185,71.38890994,8,33,22.7,67
2024-06-17T02:28:37Z,81432320022,51.14652185,71.38890994,6,25,23.5,64
2024-06-17T02:43:37Z,81432320022,51.14652185,71.38890994,3,13,24.3,61
2024-06-17T02:58:37Z,81432320022,51.14652185,71.38890994,3,13,24.5,61
2024-06-17T03:13:37Z,81432320022,51.14652185,71.38890994,3,13,24.5,61
2024-06-17T03:28:37Z,81432320022,51.14652185,71.38890994,3,13,25.0,61
2024-06-17T03:43:37Z,81432320022,51.14652185,71.38890994,3,13,25.3,61
2024-06-17T03:58:37Z,81432320022,51.14652185,71.38890994,3,13,26.2,59
2024-06-17T04:13:37Z,81432320022,51.14652185,71.38890994,3,13,26.8,58
2024-06-17T04:28:37Z,81432320022,51.14652185,71.38890994,3,13,27.9,55
2024-06-17T04:43:37Z,81432320022,51.14652185,71.38890994,3,13,28.8,54
2024-06-17T04:58:37Z,81432320022,51.14652185,71.38890994,3,13,29.8,52
2024-06-17T05:13:37Z,81432320022,51.14652185,71.38890994,3,13,29.6,50
2024-06-17T05:28:37Z,81432320022,51.14652185,71.38890994,3,13,30.3,49
2024-06-17T05:43:37Z,81432320022,51.14652185,71.38890994,3,13,30.8,48
2024-06-17T05:58:37Z,81432320022,51.14652185,71.38890994,3,13,31.7,47
2024-06-17T06:13:37Z,81432320022,51.14652185,71.38890994,3,13,31.9,47
