Timestamp,Serial,Latitude,Longitude,PM 2.5,PM 2.5 AQI,CO2,VOC,Temperature,Relative Humidity
2024-06-15T11:27:21Z,81442318094,51.12099764,71.41483693,10,42,788,0.607,23.6,63
2024-06-15T11:42:21Z,81442318094,51.12099764,71.41483693,12,50,781,0.545,23.6,62
2024-06-15T11:57:21Z,81442318094,51.12099764,71.41483693,10,42,777,0.511,23.7,62
2024-06-15T12:12:21Z,81442318094,51.12099764,71.41483693,9,38,779,0.471,23.7,62
2024-06-15T12:27:21Z,81442318094,51.12099764,71.41483693,8,33,805,0.437,23.7,62
2024-06-15T12:42:21Z,81442318094,51.12099764,71.41483693,6,25,812,0.415,23.8,61
2024-06-15T12:57:21Z,81442318094,51.12099764,71.41483693,6,25,859,0.509,23.8,62
2024-06-15T13:12:21Z,81442318094,51.12099764,71.41483693,7,29,854,0.468,23.9,61
2024-06-15T13:27:21Z,81442318094,51.12099764,71.41483693,6,25,878,0.559,23.9,62
2024-06-15T13:42:21Z,81442318094,51.12099764,71.41483693,6,25,925,0.661,23.8,63
2024-06-15T13:57:21Z,81442318094,51.12099764,71.41483693,6,25,966,0.672,23.9,63
2024-06-15T14:12:21Z,81442318094,51.12099764,71.41483693,7,29,926,0.613,23.9,62
2024-06-15T14:27:21Z,81442318094,51.12099764,71.41483693,6,25,959,0.649,23.9,63
2024-06-15T14:42:21Z,81442318094,51.12099764,71.41483693,6,25,1013,0.702,23.9,63
2024-06-15T14:57:21Z,81442318094,51.12099764,71.41483693,5,21,1055,0.742,23.9,64
2024-06-15T15:12:21Z,81442318094,51.12099764,71.41483693,7,29,1104,0.766,23.9,64
2024-06-15T15:27:21Z,81442318094,51.12099764,71.41483693,6,25,1133,0.781,23.9,64
2024-06-15T15:42:21Z,81442318094,51.12099764,71.41483693,6,25,1173,0.794,23.9,64
2024-06-15T15:57:21Z,81442318094,51.12099764,71.41483693,7,29,1216,0.805,23.9,65
2024-06-15T16:12:21Z,81442318094,51.12099764,71.41483693,7,29,1235,0.816,23.9,65
2024-06-15T16:27:21Z,81442318094,51.12099764,71.41483693,7,29,1268,0.829,23.8,65
2024-06-15T16:42:21Z,81442318094,51.12099764,71.41483693,6,25,1300,0.848,23.8,65
2024-06-15T16:57:21Z,81442318094,51.12099764,71.41483693,6,25,1339,0.854,23.8,65
2024-06-15T17:12:21Z,81442318094,51.12099764,71.41483693,7,29,1364,0.86,23.8,65
2024-06-15T17:27:21Z,81442318094,51.12099764,71.41483693,6,25,1387,0.865,23.8,66
2024-06-15T17:42:21Z,81442318094,51.12099764,71.41483693,6,25,1409,0.871,23.8,66
2024-06-15T17:57:21Z,81442318094,51.12099764,71.41483693,6,25,1429,0.874,23.8,66
2024-06-15T18:12:21Z,81442318094,51.12099764,71.41483693,6,25,1440,0.877,23.8,66
2024-06-15T18:27:21Z,81442318094,51.12099764,71.41483693,6,25,1467,0.904,23.8,66
2024-06-15T18:42:21Z,81442318094,51.12099764,71.41483693,5,21,1498,0.923,23.8,66
2024-06-15T18:57:21Z,81442318094,51.12099764,71.41483693,7,29,1518,0.936,23.8,66
2024-06-15T19:12:21Z,81442318094,51.12099764,71.41483693,8,33,1550,0.943,23.8,66
2024-06-15T19:27:21Z,81442318094,51.12099764,71.41483693,9,38,1586,0.948,23.8,66
2024-06-15T19:42:21Z,81442318094,51.12099764,71.41483693,8,33,1616,0.961,23.8,66
