Timestamp,Serial,Latitude,Longitude,PM 2.5,PM 2.5 AQI,CO2,VOC,Temperature,Relative Humidity
2024-06-29T08:04:55Z,81442311107,42.87532484,74.61449198,5,21,463,0.63,23.1,46
2024-06-29T08:19:55Z,81442311107,42.87532484,74.61449198,5,21,468,0.667,23.2,46
2024-06-29T08:34:55Z,81442311107,42.87532484,74.61449198,5,21,464,0.609,23.2,46
2024-06-29T08:49:55Z,81442311107,42.87532484,74.61449198,7,29,465,0.706,23.2,46
2024-06-29T09:04:55Z,81442311107,42.87532484,74.61449198,7,29,462,0.647,23.2,46
2024-06-29T09:19:55Z,81442311107,42.87532484,74.61449198,7,29,461,0.703,23.2,46
2024-06-29T09:34:55Z,81442311107,42.87532484,74.61449198,8,33,456,0.741,23.2,46
2024-06-29T09:49:55Z,81442311107,42.87532484,74.61449198,7,29,470,0.739,23.2,46
2024-06-29T10:04:55Z,81442311107,42.87532484,74.61449198,7,29,475,0.728,23.2,46
2024-06-29T10:19:55Z,81442311107,42.87532484,74.61449198,7,29,465,0.746,23.2,46
2024-06-29T10:34:55Z,81442311107,42.87532484,74.61449198,7,29,465,0.702,23.2,46
2024-06-29T10:49:55Z,81442311107,42.87532484,74.61449198,5,21,461,0.717,23.2,46
2024-06-29T11:04:55Z,81442311107,42.87532484,74.61449198,5,21,462,0.749,23.3,46
2024-06-29T11:19:55Z,81442311107,42.87532484,74.61449198,5,21,467,0.806,23.3,46
2024-06-29T11:34:55Z,81442311107,42.87532484,74.61449198,7,29,465,0.812,23.3,47
2024-06-29T11:49:55Z,81442311107,42.87532484,74.61449198,7,29,463,0.836,23.3,47
2024-06-29T12:04:55Z,81442311107,42.87532484,74.61449198,7,29,460,0.839,23.3,47
2024-06-29T12:19:55Z,81442311107,42.87532484,74.61449198,5,21,461,0.822,23.4,48
2024-06-29T12:34:55Z,81442311107,42.87532484,74.61449198,5,21,460,0.835,23.4,48
2024-06-29T12:49:55Z,81442311107,42.87532484,74.61449198,7,29,459,0.854,23.4,47
2024-06-29T13:04:55Z,81442311107,42.87532484,74.61449198,7,29,458,0.877,23.4,47
2024-06-29T13:19:55Z,81442311107,42.87532484,74.61449198,7,29,461,0.859,23.4,47
2024-06-29T13:34:55Z,81442311107,42.87532484,74.61449198,8,33,462,0.859,23.4,47
2024-06-29T13:49:55Z,81442311107,42.87532484,74.61449198,9,38,467,0.899,23.4,47
2024-06-29T14:04:55Z,81442311107,42.87532484,74.61449198,10,42,466,0.922,23.4,47
2024-06-29T14:19:55Z,81442311107,42.87532484,74.61449198,11,46,469,0.946,23.4,47
2024-06-29T14:34:55Z,81442311107,42.87532484,74.61449198,12,50,472,0.964,23.4,47
2024-06-29T14:49:55Z,81442311107,42.87532484,74.61449198,11,46,467,0.978,23.4,47
2024-06-29T15:04:55Z,81442311107,42.87532484,74.61449198,11,46,462,0.965,23.4,47
2024-06-29T15:19:55Z,81442311107,42.87532484,74.61449198,10,42,454,0.965,23.4,47
2024-06-29T15:34:55Z,81442311107,42.87532484,74.61449198,10,42,459,0.986,23.4,47
2024-06-29T15:49:55Z,81442311107,42.87532484,74.61449198,10,42,466,1.006,23.4,47
2024-06-29T16:04:55Z,81442311107,42.87532484,74.61449198,10,42,475,1.03,23.4,46
2024-06-29T16:19:55Z,81442311107,42.87532484,74.61449198,10,42,482,1.036,23.4,46
2024-06-29T16:34:55Z,81442311107,42.87532484,74.61449198,10,42,487,1.055,23.4,46
2024-06-29T16:49:55Z,81442311107,42.87532484,74.61449198,10,42,491,1.103,23.4,46
2024-06-29T17:04:55Z,81442311107,42.87532484,74.61449198,10,42,494,1.124,23.4,46
2024-06-29T17:19:55Z,81442311107,42.87532484,74.61449198,10,42,495,1.134,23.4,46
