Timestamp,Serial,Latitude,Longitude,PM 2.5,PM 2.5 AQI,CO2,VOC,Temperature,Relative Humidity
2024-06-29T08:15:12Z,81442311085,42.81781729,74.62444871,10,42,584,0.373,28.1,40
2024-06-29T08:30:12Z,81442311085,42.81781729,74.62444871,11,46,591,0.357,28.1,40
2024-06-29T08:45:12Z,81442311085,42.81781729,74.62444871,10,42,573,0.33,28.2,40
2024-06-29T09:00:12Z,81442311085,42.81781729,74.62444871,10,42,591,0.44,28.2,40
2024-06-29T09:15:12Z,81442311085,42.81781729,74.62444871,9,38,628,0.533,28.1,40
2024-06-29T09:30:12Z,81442311085,42.81781729,74.62444871,9,38,609,0.593,28.1,40
2024-06-29T09:45:12Z,81442311085,42.81781729,74.62444871,8,33,610,0.609,28.2,40
2024-06-29T10:00:12Z,81442311085,42.81781729,74.62444871,8,33,609,0.65,28.2,40
2024-06-29T10:15:12Z,81442311085,42.81781729,74.62444871,7,29,622,0.676,28.2,40
2024-06-29T10:30:12Z,81442311085,42.81781729,74.62444871,7,29,628,0.683,28.3,40
2024-06-29T10:45:12Z,81442311085,42.81781729,74.62444871,6,25,631,0.7,28.3,39
2024-06-29T11:00:12Z,81442311085,42.81781729,74.62444871,6,25,643,0.682,28.3,39
2024-06-29T11:15:12Z,81442311085,42.81781729,74.62444871,6,25,677,0.707,28.3,39
2024-06-29T11:30:12Z,81442311085,42.81781729,74.62444871,6,25,695,0.714,28.3,39
2024-06-29T11:45:12Z,81442311085,42.81781729,74.62444871,6,25,702,0.764,28.2,40
2024-06-29T12:00:12Z,81442311085,42.81781729,74.62444871,6,25,699,0.795,28.2,40
2024-06-29T12:15:12Z,81442311085,42.81781729,74.62444871,6,25,674,0.808,28.2,40
2024-06-29T12:30:12Z,81442311085,42.81781729,74.62444871,6,25,680,0.807,28.3,40
2024-06-29T12:45:12Z,81442311085,42.81781729,74.62444871,6,25,683,0.819,28.3,40
2024-06-29T13:00:12Z,81442311085,42.81781729,74.62444871,6,25,688,0.819,28.4,40
2024-06-29T13:15:12Z,81442311085,42.81781729,74.62444871,6,25,698,0.823,28.4,40
2024-06-29T13:30:12Z,81442311085,42.81781729,74.62444871,6,25,701,0.818,28.4,40
2024-06-29T13:45:12Z,81442311085,42.81781729,74.62444871,6,25,715,0.812,28.4,39
2024-06-29T14:00:12Z,81442311085,42.81781729,74.62444871,6,25,754,0.824,28.4,39
2024-06-29T14:15:12Z,81442311085,42.81781729,74.62444871,6,25,783,0.82,28.3,39
2024-06-29T14:30:12Z,81442311085,42.81781729,74.62444871,7,29,784,0.814,28.3,39
2024-06-29T14:45:12Z,81442311085,42.81781729,74.62444871,6,25,772,0.825,28.3,39
2024-06-29T15:00:12Z,81442311085,42.81781729,74.62444871,7,29,774,0.836,28.3,39
2024-06-29T15:15:12Z,81442311085,42.81781729,74.62444871,7,29,767,0.84,28.3,39
2024-06-29T15:30:12Z,81442311085,42.81781729,74.62444871,7,29,762,0.836,28.2,39
2024-06-29T15:45:12Z,81442311085,42.81781729,74.62444871,8,33,769,0.841,28.2,39
2024-06-29T16:00:12Z,81442311085,42.81781729,74.62444871,7,29,778,0.849,28.2,39
2024-06-29T16:15:12Z,81442311085,42.81781729,74.62444871,7,29,757,0.859,28.2,39
2024-06-29T16:30:12Z,81442311085,42.81781729,74.62444871,7,29,750,0.856,28.2,39
2024-06-29T16:45:12Z,81442311085,42.81781729,74.62444871,8,33,735,0.858,28.2,39
2024-06-29T17:00:12Z,81442311085,42.81781729,74.62444871,10,42,737,0.857,28.2,39
2024-06-29T17:15:12Z,81442311085,42.81781729,74.62444871,10,42,727,0.855,28.2,39
2024-06-29T17:30:12Z,81442311085,42.81781729,74.62444871,9,38,707,0.853,28.2,39
2024-06-29T17:45:12Z,81442311085,42.81781729,74.62444871,10,42,700,0.852,28.2,39
2024-06-29T18:00:12Z,81442311085,42.81781729,74.62444871,10,42,683,0.852,28.2,38
2024-06-29T18:15:12Z,81442311085,42.81781729,74.62444871,11,46,672,0.851,28.2,38
2024-06-29T18:30:12Z,81442311085,42.81781729,74.62444871,11,46,663,0.852,28.3,38
2024-06-29T18:45:12Z,81442311085,42.81781729,74.62444871,10,42,648,0.854,28.3,38
2024-06-29T19:00:12Z,81442311085,42.81781729,74.62444871,10,42,643,0.857,28.2,38
2024-06-29T19:15:12Z,81442311085,42.81781729,74.62444871,9,38,642,0.855,28.2,38
2024-06-29T19:30:12Z,81442311085,42.81781729,74.62444871,9,38,635,0.857,28.2,38
