Timestamp,Serial,Latitude,Longitude,PM 2.5,PM 2.5 AQI,CO2,VOC,Temperature,Relative Humidity
2024-06-11T12:43:51Z,81442318080,51.09167246,71.39487859,28,84,457,0.844,33.2,36
2024-06-11T12:58:51Z,81442318080,51.09167246,71.39487859,23,74,471,0.843,33.1,36
2024-06-11T13:13:51Z,81442318080,51.09167246,71.39487859,21,70,481,0.842,33.0,36
2024-06-11T13:28:51Z,81442318080,51.09167246,71.39487859,19,66,500,0.852,32.9,36
2024-06-11T13:43:51Z,81442318080,51.09167246,71.39487859,18,63,519,0.892,32.4,37
2024-06-11T13:58:51Z,81442318080,51.09167246,71.39487859,17,61,534,0.893,31.8,38
2024-06-11T14:13:51Z,81442318080,51.09167246,71.39487859,16,59,553,0.897,31.6,39
2024-06-11T14:28:51Z,81442318080,51.09167246,71.39487859,15,57,565,0.887,31.3,40
2024-06-11T14:43:51Z,81442318080,51.09167246,71.39487859,14,55,571,0.879,31.0,40
2024-06-11T14:58:51Z,81442318080,51.09167246,71.39487859,13,53,585,0.868,30.5,41
2024-06-11T15:13:51Z,81442318080,51.09167246,71.39487859,12,50,577,0.774,30.0,41
2024-06-11T15:28:51Z,81442318080,51.09167246,71.39487859,11,46,577,0.815,29.5,42
2024-06-11T15:43:51Z,81442318080,51.09167246,71.39487859,10,42,574,0.801,29.1,42
2024-06-11T15:58:51Z,81442318080,51.09167246,71.39487859,10,42,566,0.802,28.8,43
2024-06-11T16:13:51Z,81442318080,51.09167246,71.39487859,10,42,576,0.826,28.6,43
2024-06-11T16:28:51Z,81442318080,51.09167246,71.39487859,9,38,590,0.837,28.4,44
2024-06-11T16:43:51Z,81442318080,51.09167246,71.39487859,9,38,593,0.836,28.2,44
2024-06-11T16:58:51Z,81442318080,51.09167246,71.39487859,8,33,580,0.82,28.0,44
2024-06-11T17:13:51Z,81442318080,51.09167246,71.39487859,8,33,564,0.802,27.9,44
2024-06-11T17:28:51Z,81442318080,51.09167246,71.39487859,7,29,551,0.785,27.8,44
2024-06-11T17:43:51Z,81442318080,51.09167246,71.39487859,7,29,543,0.765,27.6,44
2024-06-11T17:58:51Z,81442318080,51.09167246,71.39487859,7,29,540,0.744,27.5,44
2024-06-11T18:13:51Z,81442318080,51.09167246,71.39487859,6,25,531,0.723,27.4,44
2024-06-11T18:28:51Z,81442318080,51.09167246,71.39487859,6,25,530,0.703,27.3,44
2024-06-11T18:43:51Z,81442318080,51.09167246,71.39487859,6,25,522,0.679,27.2,44
2024-06-11T18:58:51Z,81442318080,51.09167246,71.39487859,6,25,520,0.644,27.1,44
2024-06-11T19:13:51Z,81442318080,51.09167246,71.39487859,6,25,516,0.605,27.0,43
2024-06-11T19:28:51Z,81442318080,51.09167246,71.39487859,6,25,514,0.575,26.9,43
2024-06-11T19:43:51Z,81442318080,51.09167246,71.39487859,6,25,510,0.512,26.8,43
2024-06-11T19:58:51Z,81442318080,51.09167246,71.39487859,5,21,504,0.433,26.7,43
2024-06-11T20:13:51Z,81442318080,51.09167246,71.39487859,5,21,498,0.378,26.6,43
2024-06-11T20:28:51Z,81442318080,51.09167246,71.39487859,5,21,496,0.345,26.6,43
2024-06-11T20:43:51Z,81442318080,51.09167246,71.39487859,5,21,495,0.298,26.5,43
2024-06-11T20:58:51Z,81442318080,51.09167246,71.39487859,5,21,498,0.25,26.4,43
2024-06-11T21:13:51Z,81442318080,51.09167246,71.39487859,5,21,492,0.22,26.3,43
2024-06-11T21:28:51Z,81442318080,51.09167246,71.39487859,4,17,492,0.173,26.3,43
2024-06-11T21:43:51Z,81442318080,51.09167246,71.39487859,4,17,479,0.144,26.2,43
2024-06-11T21:58:51Z,81442318080,51.09167246,71.39487859,4,17,485,0.132,26.1,43
