Timestamp,Serial,Latitude,Longitude,PM 2.5,PM 2.5 AQI,CO2,VOC,Temperature,Relative Humidity
2024-06-13T02:45:34Z,81442318059,51.14817281,71.3960259,3,13,416,0.0,24.0,53
2024-06-13T03:00:34Z,81442318059,51.14817281,71.3960259,4,17,414,0.0,24.8,52
2024-06-13T03:15:34Z,81442318059,51.14817281,71.3960259,4,17,408,0.0,25.3,51
2024-06-13T03:30:34Z,81442318059,51.14817281,71.3960259,4,17,411,0.0,25.7,50
2024-06-13T03:45:34Z,81442318059,51.14817281,71.3960259,4,17,416,0.003,25.9,49
2024-06-13T04:00:34Z,81442318059,51.14817281,71.3960259,4,17,424,0.018,26.1,50
2024-06-13T04:15:34Z,81442318059,51.14817281,71.3960259,4,17,430,0.004,26.2,49
2024-06-13T08:16:27Z,81442318059,51.14817281,71.3960259,4,17,453,0.004,24.8,49
2024-06-13T08:31:27Z,81442318059,51.14817281,71.3960259,3,13,525,0.036,25.5,48
2024-06-13T08:46:27Z,81442318059,51.14817281,71.3960259,3,13,538,0.048,25.9,48
2024-06-13T09:01:27Z,81442318059,51.14817281,71.3960259,3,13,548,0.047,26.2,47
2024-06-13T09:16:27Z,81442318059,51.14817281,71.3960259,3,13,503,0.011,26.4,45
2024-06-13T09:31:27Z,81442318059,51.14817281,71.3960259,3,13,452,0.005,26.5,44
2024-06-13T09:46:27Z,81442318059,51.14817281,71.3960259,3,13,440,0.012,26.5,44
2024-06-13T10:01:27Z,81442318059,51.14817281,71.3960259,3,13,448,0.009,26.6,43
2024-06-13T10:16:27Z,81442318059,51.14817281,71.3960259,4,17,452,0.017,26.6,43
2024-06-13T10:31:27Z,81442318059,51.14817281,71.3960259,4,17,453,0.019,26.7,43
2024-06-13T10:46:27Z,81442318059,51.14817281,71.3960259,4,17,458,0.03,26.7,43
2024-06-13T11:01:27Z,81442318059,51.14817281,71.3960259,4,17,438,0.015,26.7,42
2024-06-13T11:16:27Z,81442318059,51.14817281,71.3960259,4,17,437,0.058,26.8,42
2024-06-13T11:31:27Z,81442318059,51.14817281,71.3960259,4,17,436,0.105,26.8,42
2024-06-13T11:46:27Z,81442318059,51.14817281,71.3960259,4,17,442,0.166,26.8,42
2024-06-13T12:01:27Z,81442318059,51.14817281,71.3960259,4,17,444,0.09,26.8,42
