Timestamp,Serial,Latitude,Longitude,PM 2.5,PM 2.5 AQI,CO2,VOC,Temperature,Relative Humidity
2024-06-29T08:13:49Z,81442318080,51.09167246,71.39487859,1,4,415,0.02,31.5,34
2024-06-29T08:28:49Z,81442318080,51.09167246,71.39487859,1,4,414,0.023,31.7,33
2024-06-29T08:43:49Z,81442318080,51.09167246,71.39487859,1,4,412,0.027,32.1,33
2024-06-29T08:58:49Z,81442318080,51.09167246,71.39487859,1,4,418,0.047,32.7,32
2024-06-29T09:13:49Z,81442318080,51.09167246,71.39487859,1,4,414,0.084,33.5,31
2024-06-29T09:28:49Z,81442318080,51.09167246,71.39487859,1,4,409,0.153,34.9,30
2024-06-29T09:43:49Z,81442318080,51.09167246,71.39487859,1,4,411,0.221,36.4,28
2024-06-29T09:58:49Z,81442318080,51.09167246,71.39487859,1,4,412,0.272,37.3,27
2024-06-29T10:13:49Z,81442318080,51.09167246,71.39487859,1,4,409,0.308,38.0,26
2024-06-29T10:28:49Z,81442318080,51.09167246,71.39487859,1,4,414,0.38,38.5,25
2024-06-29T10:43:49Z,81442318080,51.09167246,71.39487859,1,4,414,0.422,39.0,25
2024-06-29T10:58:49Z,81442318080,51.09167246,71.39487859,1,4,417,0.474,39.3,24
2024-06-29T11:13:49Z,81442318080,51.09167246,71.39487859,1,4,421,0.53,39.6,24
2024-06-29T11:28:49Z,81442318080,51.09167246,71.39487859,1,4,419,0.504,39.3,25
2024-06-29T11:43:49Z,81442318080,51.09167246,71.39487859,1,4,431,0.515,39.6,24
2024-06-29T11:58:49Z,81442318080,51.09167246,71.39487859,1,4,429,0.512,39.8,24
2024-06-29T12:13:49Z,81442318080,51.09167246,71.39487859,0,0,432,0.527,39.8,24
2024-06-29T12:28:49Z,81442318080,51.09167246,71.39487859,0,0,433,0.536,39.7,24
2024-06-29T12:43:49Z,81442318080,51.09167246,71.39487859,0,0,431,0.454,38.6,26
2024-06-29T12:58:49Z,81442318080,51.09167246,71.39487859,1,4,434,0.452,37.8,27
2024-06-29T13:13:49Z,81442318080,51.09167246,71.39487859,1,4,436,0.482,38.4,26
2024-06-29T13:28:49Z,81442318080,51.09167246,71.39487859,1,4,438,0.499,38.2,26
2024-06-29T13:43:49Z,81442318080,51.09167246,71.39487859,1,4,434,0.501,38.1,27
2024-06-29T13:58:49Z,81442318080,51.09167246,71.39487859,0,0,434,0.492,37.7,27
2024-06-29T14:13:49Z,81442318080,51.09167246,71.39487859,1,4,432,0.447,37.2,28
2024-06-29T14:28:49Z,81442318080,51.09167246,71.39487859,1,4,425,0.381,36.0,29
2024-06-29T14:43:49Z,81442318080,51.09167246,71.39487859,1,4,429,0.395,35.4,30
2024-06-29T14:58:49Z,81442318080,51.09167246,71.39487859,1,4,429,0.363,34.6,31
2024-06-29T15:13:49Z,81442318080,51.09167246,71.39487859,1,4,426,0.316,33.9,32
2024-06-29T15:28:49Z,81442318080,51.09167246,71.39487859,1,4,427,0.25,33.4,32
2024-06-29T15:43:49Z,81442318080,51.09167246,71.39487859,1,4,427,0.282,33.0,33
2024-06-29T15:58:48Z,81442318080,51.09167246,71.39487859,1,4,425,0.293,32.6,34
2024-06-29T16:13:48Z,81442318080,51.09167246,71.39487859,1,4,432,0.244,32.3,34
2024-06-29T16:28:48Z,81442318080,51.09167246,71.39487859,1,4,435,0.262,32.0,35
2024-06-29T16:43:48Z,81442318080,51.09167246,71.39487859,1,4,433,0.308,31.8,35
2024-06-29T16:58:48Z,81442318080,51.09167246,71.39487859,1,4,431,0.339,31.6,36
2024-06-29T17:13:48Z,81442318080,51.09167246,71.39487859,1,4,432,0.361,31.4,36
2024-06-29T17:28:48Z,81442318080,51.09167246,71.39487859,1,4,432,0.39,31.3,36
2024-06-29T17:43:48Z,81442318080,51.09167246,71.39487859,1,4,430,0.407,31.1,37
