Timestamp,Serial,Latitude,Longitude,PM 2.5,PM 2.5 AQI,CO2,VOC,Temperature,Relative Humidity
2024-06-29T08:12:32Z,81442318094,51.12099764,71.41483693,1,4,591,0.822,25.5,58
2024-06-29T08:27:32Z,81442318094,51.12099764,71.41483693,1,4,601,0.818,25.5,58
2024-06-29T08:42:32Z,81442318094,51.12099764,71.41483693,1,4,608,0.823,25.6,58
2024-06-29T08:57:32Z,81442318094,51.12099764,71.41483693,1,4,622,0.821,25.6,57
2024-06-29T09:12:32Z,81442318094,51.12099764,71.41483693,1,4,646,0.823,25.6,58
2024-06-29T09:27:32Z,81442318094,51.12099764,71.41483693,1,4,659,0.82,25.6,57
2024-06-29T09:42:32Z,81442318094,51.12099764,71.41483693,1,4,666,0.819,25.6,57
2024-06-29T09:57:32Z,81442318094,51.12099764,71.41483693,2,8,671,0.818,25.6,57
2024-06-29T10:12:32Z,81442318094,51.12099764,71.41483693,2,8,682,0.821,25.6,57
2024-06-29T10:27:32Z,81442318094,51.12099764,71.41483693,2,8,688,0.818,25.6,57
2024-06-29T10:42:32Z,81442318094,51.12099764,71.41483693,2,8,695,0.817,25.6,57
2024-06-29T10:57:32Z,81442318094,51.12099764,71.41483693,2,8,728,0.82,25.6,58
2024-06-29T11:12:32Z,81442318094,51.12099764,71.41483693,3,13,803,0.832,25.7,58
2024-06-29T11:27:32Z,81442318094,51.12099764,71.41483693,3,13,846,0.84,25.7,59
2024-06-29T11:42:32Z,81442318094,51.12099764,71.41483693,3,13,891,0.855,25.7,59
2024-06-29T11:57:32Z,81442318094,51.12099764,71.41483693,3,13,913,0.858,25.7,59
2024-06-29T12:12:32Z,81442318094,51.12099764,71.41483693,3,13,962,0.87,25.7,60
2024-06-29T12:27:32Z,81442318094,51.12099764,71.41483693,3,13,990,0.878,25.7,60
2024-06-29T12:42:32Z,81442318094,51.12099764,71.41483693,3,13,1015,0.877,25.7,60
2024-06-29T12:57:32Z,81442318094,51.12099764,71.41483693,3,13,1048,0.875,25.7,60
2024-06-29T13:12:32Z,81442318094,51.12099764,71.41483693,3,13,1080,0.879,25.8,60
2024-06-29T13:27:32Z,81442318094,51.12099764,71.41483693,4,17,1085,0.875,25.7,60
2024-06-29T13:42:32Z,81442318094,51.12099764,71.41483693,3,13,1052,0.871,25.7,59
2024-06-29T13:57:32Z,81442318094,51.12099764,71.41483693,3,13,1002,0.86,25.7,59
2024-06-29T14:12:32Z,81442318094,51.12099764,71.41483693,3,13,962,0.854,25.7,58
2024-06-29T14:27:32Z,81442318094,51.12099764,71.41483693,3,13,938,0.85,25.6,58
2024-06-29T14:42:32Z,81442318094,51.12099764,71.41483693,3,13,904,0.846,25.6,58
2024-06-29T14:57:32Z,81442318094,51.12099764,71.41483693,3,13,883,0.842,25.6,58
2024-06-29T15:12:32Z,81442318094,51.12099764,71.41483693,3,13,851,0.839,25.6,58
2024-06-29T15:27:32Z,81442318094,51.12099764,71.41483693,3,13,830,0.838,25.5,58
2024-06-29T15:42:32Z,81442318094,51.12099764,71.41483693,3,13,805,0.834,25.5,57
2024-06-29T15:57:32Z,81442318094,51.12099764,71.41483693,2,8,788,0.831,25.5,57
2024-06-29T16:12:32Z,81442318094,51.12099764,71.41483693,2,8,772,0.835,25.5,57
2024-06-29T16:27:32Z,81442318094,51.12099764,71.41483693,2,8,753,0.831,25.5,57
2024-06-29T16:42:32Z,81442318094,51.12099764,71.41483693,2,8,739,0.832,25.4,57
2024-06-29T16:57:32Z,81442318094,51.12099764,71.41483693,2,8,722,0.826,25.4,57
2024-06-29T17:12:32Z,81442318094,51.12099764,71.41483693,2,8,706,0.831,25.4,57
2024-06-29T17:27:32Z,81442318094,51.12099764,71.41483693,2,8,686,0.826,25.4,57
2024-06-29T17:42:32Z,81442318094,51.12099764,71.41483693,2,8,669,0.818,25.4,57
2024-06-29T17:57:32Z,81442318094,51.12099764,71.41483693,2,8,658,0.797,25.4,56
2024-06-29T18:12:32Z,81442318094,51.12099764,71.41483693,2,8,638,0.782,25.4,56
2024-06-29T18:27:32Z,81442318094,51.12099764,71.41483693,2,8,624,0.772,25.3,56
2024-06-29T18:42:32Z,81442318094,51.12099764,71.41483693,2,8,603,0.76,25.3,56
2024-06-29T18:57:32Z,81442318094,51.12099764,71.41483693,2,8,587,0.743,25.3,56
2024-06-29T19:12:32Z,81442318094,51.12099764,71.41483693,2,8,574,0.736,25.3,56
2024-06-29T19:27:32Z,81442318094,51.12099764,71.41483693,2,8,573,0.734,25.3,56
2024-06-29T19:42:32Z,81442318094,51.12099764,71.41483693,2,8,570,0.739,25.3,56
2024-06-29T19:57:32Z,81442318094,51.12099764,71.41483693,2,8,568,0.738,25.2,56
2024-06-29T20:12:32Z,81442318094,51.12099764,71.41483693,2,8,563,0.745,25.2,56
2024-06-29T20:27:32Z,81442318094,51.12099764,71.41483693,2,8,563,0.748,25.2,56
2024-06-29T20:42:32Z,81442318094,51.12099764,71.41483693,2,8,557,0.749,25.2,56
2024-06-29T20:57:32Z,81442318094,51.12099764,71.41483693,2,8,553,0.748,25.2,56
2024-06-29T21:12:32Z,81442318094,51.12099764,71.41483693,2,8,545,0.75,25.2,56
2024-06-29T21:27:32Z,81442318094,51.12099764,71.41483693,1,4,543,0.741,25.2,56
2024-06-29T21:42:32Z,81442318094,51.12099764,71.41483693,2,8,540,0.741,25.2,56
2024-06-29T21:57:32Z,81442318094,51.12099764,71.41483693,1,4,539,0.731,25.2,56
2024-06-29T22:12:32Z,81442318094,51.12099764,71.41483693,1,4,537,0.735,25.2,56
2024-06-29T22:27:32Z,81442318094,51.12099764,71.41483693,1,4,532,0.739,25.1,56
2024-06-29T22:42:32Z,81442318094,51.12099764,71.41483693,1,4,532,0.747,25.1,56
2024-06-29T22:57:32Z,81442318094,51.12099764,71.41483693,1,4,531,0.751,25.2,56
2024-06-29T23:12:32Z,81442318094,51.12099764,71.41483693,1,4,528,0.754,25.1,56
2024-06-29T23:27:32Z,81442318094,51.12099764,71.41483693,1,4,527,0.755,25.1,57
2024-06-29T23:42:32Z,81442318094,51.12099764,71.41483693,1,4,528,0.757,25.1,56
2024-06-29T23:57:32Z,81442318094,51.12099764,71.41483693,1,4,523,0.758,25.1,56
2024-06-30T00:12:32Z,81442318094,51.12099764,71.41483693,1,4,516,0.754,25.1,56
2024-06-30T00:27:32Z,81442318094,51.12099764,71.41483693,1,4,508,0.747,25.1,56
2024-06-30T00:42:32Z,81442318094,51.12099764,71.41483693,1,4,499,0.751,25.1,56
2024-06-30T00:57:32Z,81442318094,51.12099764,71.41483693,1,4,484,0.748,25.1,56
2024-06-30T01:12:32Z,81442318094,51.12099764,71.41483693,1,4,485,0.735,25.1,56
2024-06-30T01:27:32Z,81442318094,51.12099764,71.41483693,1,4,483,0.722,25.1,56
2024-06-30T01:42:32Z,81442318094,51.12099764,71.41483693,1,4,479,0.696,25.1,56
2024-06-30T01:57:32Z,81442318094,51.12099764,71.41483693,1,4,476,0.697,25.1,56
2024-06-30T02:12:32Z,81442318094,51.12099764,71.41483693,1,4,464,0.683,25.1,56
2024-06-30T02:27:32Z,81442318094,51.12099764,71.41483693,1,4,456,0.667,25.1,56
2024-06-30T02:42:32Z,81442318094,51.12099764,71.41483693,1,4,444,0.642,25.1,56
2024-06-30T02:57:32Z,81442318094,51.12099764,71.41483693,1,4,447,0.639,25.1,56
